customer_id,city,zip_code,total_population,latitude,longitude
8849-PRIQJ,Simi Valley,93063,49027,34.296813,-118.685703
8851-RAGOV,Simi Valley,93065,64802,34.269449,-118.768471
8853-TZDGH,Palo Cedro,96073,4931,40.582399,-122.195512
8854-CCVSQ,Browns Valley,95918,1477,39.292334,-121.320597
8857-CUPFQ,Wallace,95254,304,38.192608,-120.957842
8859-AXJZP,Helm,93627,152,36.520537,-120.118055
8859-DZTGQ,Petaluma,94952,31930,38.237018,-122.77872
8859-YSTWS,Port Hueneme,93041,25634,34.110124,-119.100972
8861-HGGKB,San Diego,92117,51213,32.825086,-117.199424
8865-TNMNX,Los Angeles,90043,44764,33.988543,-118.334081
8868-GAGIO,Sunnyvale,94089,16985,37.421633,-122.009613
8868-WOZGU,Porterville,93257,65566,36.008958,-118.891593
8869-LIHMK,King City,93930,14477,36.220761,-120.980777
8869-TORSS,Santa Rosa,95405,22250,38.439696,-122.668817
8871-JLMHM,Los Angeles,90061,24511,33.92128,-118.274186
8873-GLDMH,Courtland,95615,699,38.311609,-121.554034
8873-TMKGR,Sugarloaf,92386,1834,34.243088,-116.830015
8874-EJNSR,Salinas,93908,13027,36.624338,-121.615669
8875-AKBYH,Mineral,96063,124,40.408796,-121.579609
8878-HMWBV,Nice,95464,2223,39.12334,-122.838198
8878-RYUKI,Long Beach,90803,31352,33.760458,-118.129725
8879-XUAHX,Irvine,92614,22499,33.680302,-117.833296
8879-ZKJOF,Gardena,90249,26442,33.90139,-118.315697
8882-TLVRW,Big Creek,93605,273,37.17277,-119.2997
8883-ANODQ,Termo,96132,72,41.027281,-120.669427
8883-GRDWQ,Stinson Beach,94970,781,37.921137,-122.657562
8884-ADFVN,Roseville,95678,30614,38.759751,-121.288545
8884-FEEWR,El Dorado Hills,95762,22028,38.684437,-121.055634
8884-MRNSU,Caruthers,93609,5446,36.5276,-119.865999
8885-QSQBX,Forest Falls,92339,958,34.067699,-116.903891
8887-IPQNC,Manhattan Beach,90266,33758,33.889632,-118.39737
8894-JVDCV,Riverside,92505,38446,33.920907,-117.489426
8896-BQTTI,Cool,95614,3674,38.880622,-120.973865
8896-RAZCR,Oro Grande,92368,909,34.647959,-117.296957
8898-KASCD,Biggs,95917,3169,39.457388,-121.818201
8901-HJXTF,San Diego,92117,51213,32.825086,-117.199424
8901-UPRHR,La Grange,95329,1749,37.666587,-120.411517
8902-ZEOVF,Chilcoot,96105,650,39.872961,-120.198876
8903-WMRNW,Durham,95938,3524,39.607831,-121.777959
8903-XEBGX,Lancaster,93534,35109,34.727529,-118.153098
8904-OPDCK,Citrus Heights,95621,41636,38.69549,-121.307864
8905-IAZPF,Capistrano Beach,92624,7465,33.458754,-117.665104
8908-NMQTX,Walnut Creek,94595,18024,37.862128,-122.075197
8908-SLFCJ,Oroville,95966,28382,39.473896,-121.415927
8909-BOLNL,San Francisco,94123,22920,37.800254,-122.436975
8910-ICHIU,Essex,92332,115,34.9436,-115.287901
8910-LEDAG,Prather,93651,1314,37.007238,-119.505661
8914-RBTSB,Valley Village,91607,27453,34.165783,-118.399795
8915-NNTRC,Lake Isabella,93240,5564,35.607875,-118.466318
8917-FAEMR,Vallejo,94590,37218,38.104705,-122.247387
8917-SZTTJ,Los Angeles,90042,64672,34.11572,-118.192754
8919-FYFQZ,Livermore,94550,75929,37.571748,-121.659562
8920-NAVAY,Los Angeles,90045,39334,33.954017,-118.402447
8922-LIEGH,Jolon,93928,254,35.930782,-121.189757
8922-NPKBJ,Manteca,95336,36738,37.830267,-121.201018
8929-KSWIH,San Jose,95111,57748,37.284265,-121.827673
8930-XOTDP,North Hollywood,91606,45358,34.187599,-118.387125
8931-GJJIQ,Burlingame,94010,40346,37.57028,-122.365778
8932-CZHRQ,Bell,90201,105285,33.970343,-118.171368
8937-RDTHP,Burbank,91504,25882,34.213049,-118.317651
8938-UMKPI,Corona,92882,60294,33.819385,-117.600213
8942-DBMHZ,San Francisco,94122,55504,37.760412,-122.484966
8943-URTMR,Lawndale,90260,33300,33.88856,-118.351813
8944-AILEF,Keyes,95328,2130,37.555631,-120.911653
8945-GRKHX,Santa Barbara,93110,15757,34.437945,-119.77191
8945-MUQUF,Fallbrook,92028,42239,33.362575,-117.299644
8946-BFWSG,Davis,95618,648,38.544002,-121.685559
8947-YRTDV,Hoopa,95546,3041,41.163637,-123.704841
8949-JTMAY,Mc Kittrick,93251,302,35.38381,-119.730885
8950-MTZNV,Carson,90746,25566,33.859171,-118.252272
8952-WCVCD,South Gate,90280,96267,33.944624,-118.192615
8957-THMOA,Big Bear City,92314,9899,34.278967,-116.773825
8958-JPTRR,Calabasas,91302,23661,34.130861,-118.68346
8961-QDZZJ,Lake Arrowhead,92352,9793,34.2565,-117.19335
8963-JLGJT,Santa Barbara,93105,25771,34.037342,-119.80079
8963-MQVYN,Lost Hills,93249,2502,35.637715,-119.893068
8966-KZXXA,Long Beach,90807,31556,33.830099,-118.182239
8966-OIQHG,Stanton,90680,29694,33.801869,-117.995068
8966-SNIZF,Vista,92083,62036,33.17494,-117.242761
8967-SZQAS,Hornitos,95325,128,37.479926,-120.230424
8969-PRHFK,Red Bluff,96080,26438,40.186772,-122.388361
8970-ANWXO,Sacramento,95835,854,38.685069,-121.543709
8972-HJWNV,Huron,93234,6918,36.217864,-120.080117
8974-OVACP,Yermo,92398,1195,35.013299,-116.834092
8975-SKGRX,Redwood City,94063,32368,37.499411,-122.196318
8976-OQHGT,Lomita,90717,21065,33.794209,-118.317354
8979-CAMGB,Vacaville,95687,63157,38.333133,-121.920151
8980-WQFWL,Ontario,91761,56280,34.035602,-117.591528
8981-FJGLA,Hemet,92545,25694,33.734933,-117.044145
8982-NHAVY,Littlerock,93543,11198,34.505273,-117.955054
8984-EYLLL,San Diego,92107,27959,32.741852,-117.243453
8984-HPEMB,Lytle Creek,92358,1090,34.238162,-117.534306
8985-OOPOS,Occidental,95465,1880,38.415003,-122.998726
8988-ECPJR,Van Nuys,91411,23646,34.17847,-118.459472
8990-YOZLV,Hickman,95323,1055,37.605926,-120.69955
8990-ZXLSU,Sun City,92586,18161,33.707483,-117.200006
8992-CEUEN,Arnold,95223,5159,38.32153,-120.236358
8992-JQYUN,San Fernando,91340,33389,34.286131,-118.435969
8992-OBVDG,Desert Hot Springs,92240,22796,33.948558,-116.516976
8992-VONJD,Long Beach,90822,425,33.778436,-118.118648
8993-IZEUX,Adin,96006,615,41.171578,-120.913161
8993-PHFWD,Old Station,96071,182,40.656287,-121.428965
8996-ZROXE,Miranda,95553,867,40.210895,-123.86
8999-BOHSE,Gilroy,95020,49968,37.03889,-121.528955
8999-EXMNO,Dos Rios,95429,91,39.756049,-123.358701
8999-XXGNS,Healdsburg,95448,17979,38.618347,-122.908422
8999-YPYBV,Garden Valley,95633,2536,38.852544,-120.837669
9000-PLFUZ,Merced,95340,59289,37.255637,-120.493537
9003-CPATH,Carson,90745,55486,33.822295,-118.26411
9013-AQORL,Ramona,92065,33104,33.044541,-116.833922
9018-PCIOK,Newark,94560,42491,37.504133,-122.032347
9019-QVLZD,Oakland,94602,28900,37.803883,-122.208417
9025-AOMKI,Carpinteria,93013,17409,34.441398,-119.513163
9025-ZRPVR,Pacific Grove,93950,15449,36.618337,-121.926417
9026-LHEVG,Boulevard,91905,1509,32.677097,-116.304991
9026-RNUJS,Van Nuys,91401,40376,34.178483,-118.431791
9027-TMATR,Warner Springs,92086,1205,33.323705,-116.626907
9027-YFHQJ,San Francisco,94112,73117,37.720498,-122.443119
9028-LIHRP,Burbank,91506,18539,34.169706,-118.323548
9029-FEGVJ,Escondido,92027,48690,33.141265,-116.967221
9030-QGZNL,Corona,92883,13188,33.762351,-117.488725
9031-ZVQPT,San Francisco,94109,56330,37.794487,-122.42227
9033-EOXWV,Oakland,94603,31392,37.739113,-122.175602
9036-CSKBW,Los Gatos,95033,10172,37.160194,-121.945611
9039-RBEEE,Santa Clara,95050,36349,37.351214,-121.952417
9039-ZVJDC,Pauma Valley,92061,2615,33.313828,-116.940501
9040-KZVWO,Big Bear Lake,92315,5447,34.242058,-116.89802
9046-DQMTP,Kyburz,95720,183,38.766036,-120.209673
9046-JBFWA,Port Costa,94569,173,38.035707,-122.196821
9048-JVYVF,Fallbrook,92028,42239,33.362575,-117.299644
9050-IKDZA,Clovis,93611,46858,36.917652,-119.593757
9050-QLROH,San Diego,92126,74232,32.886925,-117.152162
9052-DHNKM,Redondo Beach,90277,34191,33.830453,-118.384565
9052-VKDUW,Pollock Pines,95726,8577,38.733908,-120.453416
9053-EJUNL,Mecca,92254,8768,33.543835,-115.993906
9053-JZFKV,Redway,95560,1851,40.142256,-123.852927
9054-FOWNV,Brentwood,94513,26577,37.908242,-121.682472
9055-MOJJJ,Douglas City,96024,960,40.586588,-122.903677
9057-MSWCO,San Diego,92122,34902,32.85723,-117.209774
9057-SIHCH,Twentynine Palms,92278,14104,34.457829,-116.139589
9058-CBREO,Winton,95388,11463,37.421299,-120.599587
9058-HRZSV,Baldwin Park,91706,76890,34.098275,-117.967399
9058-MJLZC,Yuba City,95991,34967,39.02741,-121.614982
9060-HJJRW,Culver City,90232,15195,34.019323,-118.391902
9061-TIHDA,Murrieta,92563,18311,33.581045,-117.14719
9063-ZGTUY,Adelanto,92301,18980,34.667815,-117.536183
9065-ZCPQX,San Jacinto,92582,4456,33.806708,-117.02007
9066-QRSDU,Marina,93933,21759,36.689582,-121.758398
9067-SQTNS,Salinas,93905,58548,36.667794,-121.601306
9067-YGSCA,Salinas,93901,35739,36.64152,-121.622188
9068-FHQHD,Petrolia,95558,300,40.274302,-124.210902
9068-VPWQQ,Tracy,95376,69801,37.680968,-121.446049
9069-LGEUL,San Diego,92117,51213,32.825086,-117.199424
9070-BCKQP,Wilmington,90744,53323,33.782068,-118.262263
9073-ZZIAY,Long Beach,90806,49647,33.802664,-118.179971
9074-KGVOX,Westport,95488,309,39.724433,-123.767578
9076-AXYIK,Nipton,92364,162,35.478736,-115.516984
9079-LWTFD,Pioneertown,92268,354,34.201108,-116.593456
9079-YEXQJ,Chino,91710,75319,33.990646,-117.663025
9081-WWXKP,Soledad,93960,13003,36.414216,-121.360597
9084-OAYKL,Little River,95456,882,39.245911,-123.77214
9086-YJYXS,San Martin,95046,5671,37.084697,-121.606417
9087-EYCPR,Manteca,95336,36738,37.830267,-121.201018
9089-UOWJG,Lotus,95651,485,38.815515,-120.916997
9090-SGQXL,Ben Lomond,95005,6407,37.078873,-122.090386
9091-WTUUY,Ripon,95366,12646,37.750778,-121.13238
9092-GDZKO,New Cuyama,93254,798,34.956577,-119.750142
9093-FPDLG,Hilmar,95324,7177,37.394536,-120.890747
9094-AZPHK,San Bernardino,92405,24644,34.142747,-117.300864
9095-HFAFX,San Diego,92126,74232,32.886925,-117.152162
9097-ZUBYC,North San Juan,95960,565,39.423046,-120.984472
9099-FTUHS,Grass Valley,95945,23990,39.194539,-120.988066
9101-BWFSS,Tollhouse,93667,2633,36.993666,-119.348267
9101-NTIXF,Lompoc,93436,51737,34.601055,-120.382917
9102-IAYHT,Salinas,93908,13027,36.624338,-121.615669
9102-OXKFY,Camptonville,95922,632,39.432127,-121.099287
9103-CXVOK,Grover Beach,93433,13106,35.120833,-120.61843
9103-TCIHJ,Los Angeles,90059,38128,33.927254,-118.249826
9107-UKCKY,Carpinteria,93013,17409,34.441398,-119.513163
9108-EJFJP,Jacumba,91934,699,32.649787,-116.2237
9108-EQPNQ,San Leandro,94577,41871,37.717196,-122.159338
9110-HSGTV,San Diego,92102,47140,32.716007,-117.117462
9112-WSNPU,Monterey,93940,32857,36.362741,-121.869685
9114-AAFQH,North Highlands,95660,32202,38.671295,-121.388251
9114-DPSIA,Stockton,95205,34138,37.965695,-121.260051
9114-VEPUF,Redwood City,94065,10658,37.527497,-122.230941
9115-YQHGA,Lemoore,93245,30419,36.303666,-119.825657
9117-SHLZX,Fremont,94538,56126,37.505768,-121.962472
9121-PHQSR,Stratford,93266,1729,36.175255,-119.813805
9122-UMROB,Los Angeles,90010,1957,34.062125,-118.315709
9124-LHCJQ,Los Angeles,90057,44004,34.061918,-118.277939
9127-FHJBZ,Vallecito,95251,460,38.055562,-120.456298
9127-QRZMH,Santa Ana,92706,37879,33.765893,-117.881533
9128-CPXKI,Nicolaus,95659,751,38.788898,-121.608624
9129-UXERG,Van Nuys,91405,51348,34.202494,-118.448048
9133-AYJZG,Mill Valley,94941,28727,37.901371,-122.572024
9134-CEQMF,Nice,95464,2223,39.12334,-122.838198
9134-WYRVP,Suisun City,94585,39279,38.197907,-122.017258
9135-HSWOC,Fremont,94555,33883,37.555473,-122.080312
9135-MGVPY,Sanger,93657,28991,36.819628,-119.440414
9136-ALYBR,Fontana,92337,29847,34.049671,-117.468896
9137-NOQKA,South San Francisco,94080,60599,37.654436,-122.426468
9137-UIYPG,Butte City,95920,303,39.449794,-121.936372
9138-EFSMO,Orosi,93647,9780,36.600185,-119.175655
9139-TWBAS,Los Angeles,90014,3524,34.043144,-118.251977
9139-WQQDY,San Diego,92117,51213,32.825086,-117.199424
9140-CZQZZ,Lee Vining,93541,504,37.890145,-119.184087
9142-KZXOP,Sylmar,91342,81986,34.321621,-118.399841
9142-XMYJH,Fresno,93721,6848,36.732694,-119.783786
9143-CANJF,Topaz,96133,116,38.636052,-119.489162
9146-JRIOX,Shaver Lake,93664,642,37.223,-119.001021
9150-HEPMB,Corona,92882,60294,33.819385,-117.600213
9150-KPBJQ,Los Angeles,90062,29299,34.003553,-118.308933
9152-AMKAK,Coalinga,93210,18036,36.186867,-120.387793
9153-BTBVV,San Francisco,94121,42476,37.776718,-122.495781
9154-QDGTH,Kettleman City,93239,1809,35.996923,-120.000951
9158-VCTQB,Los Angeles,90023,47487,34.017697,-118.200577
9163-GHAYE,Stockton,95204,30476,37.974498,-121.319568
9167-APMXZ,Long Beach,90810,35656,33.819814,-118.222416
9168-INPSZ,Port Hueneme,93041,25634,34.110124,-119.100972
9169-BSVIN,Winchester,92596,4093,33.657433,-117.04254
9170-ARBTB,Felton,95018,8728,37.089111,-122.062213
9170-CCKOU,Fremont,94539,46917,37.516791,-121.899117
9170-GYZJC,Vallecito,95251,460,38.055562,-120.456298
9172-ANCRX,Carson,90745,55486,33.822295,-118.26411
9172-JITSM,Palm Desert,92211,19702,33.762759,-116.324817
9173-IVZVP,Sherman Oaks,91403,22085,34.147149,-118.463365
9174-FKWZE,Sacramento,95819,15975,38.567594,-121.437507
9174-IHETN,Goodyears Bar,95944,76,39.564113,-120.868836
9178-JHUVJ,Newbury Park,91320,37779,34.172071,-118.946262
9184-GALIL,Mccloud,96057,1586,41.251322,-122.105209
9185-TQCVP,Albany,94706,15882,37.890274,-122.295192
9189-JWSHV,Helm,93627,152,36.520537,-120.118055
9190-MFJLN,Vallecito,95251,460,38.055562,-120.456298
9191-MYQKX,Lynwood,90262,69850,33.923573,-118.200669
9194-GFVOI,Tahoma,96142,1291,39.061227,-120.179546
9199-PWQVC,San Francisco,94124,33177,37.731505,-122.384532
9200-NLNPD,Orland,95963,13706,39.748037,-122.302169
9206-GVPEQ,Fresno,93706,35790,36.654614,-119.903674
9207-ZPANB,Paradise,95969,28318,39.69676,-121.644379
9208-OLGAQ,Berkeley,94709,10147,37.878554,-122.26609
9209-NWPGU,Niland,92257,2753,33.345825,-115.596574
9210-IAHGH,Wendel,96136,162,40.345949,-120.081187
9214-EKVXR,San Francisco,94110,74641,37.750021,-122.415201
9220-CXRSC,Heber,92249,3535,32.730583,-115.501083
9220-ZNKJI,Cobb,95426,1591,38.838088,-122.73203
9221-OTIVJ,Dunlap,93621,506,36.789213,-119.140338
9223-UCPVT,Orland,95963,13706,39.748037,-122.302169
9224-VTYID,Walnut Grove,95690,2344,38.240419,-121.587535
9225-BZLNZ,Los Angeles,90033,49431,34.050198,-118.210946
9227-LUNBG,Pescadero,94060,2055,37.22565,-122.297533
9227-UAQFT,North Hollywood,91606,45358,34.187599,-118.387125
9227-YBAXE,Palm Desert,92260,29340,33.694501,-116.412711
9229-RQABD,Salton City,92275,799,33.28156,-115.955541
9231-ZJYAM,Squaw Valley,93675,3146,36.719141,-119.202677
9233-PSYHO,Ontario,91762,54254,34.057256,-117.667677
9236-NDUCW,Bella Vista,96008,899,40.722733,-122.109666
9237-HQITU,Los Angeles,90005,43019,34.059281,-118.30742
9239-GZHZE,Carpinteria,93013,17409,34.441398,-119.513163
9239-ZBZZV,Los Angeles,90011,101215,34.00709,-118.258681
9242-TKFSV,Browns Valley,95918,1477,39.292334,-121.320597
9244-ZVAPM,Garden Grove,92845,15878,33.782955,-118.026456
9248-OJYKK,San Diego,92121,4258,32.898613,-117.202937
9249-FXSCK,Acampo,95220,6317,38.200231,-121.235034
9250-WYPLL,Fallbrook,92028,42239,33.362575,-117.299644
9251-AWQGT,Palmdale,93591,6787,34.598221,-117.79593
9251-WNSOD,Bakersfield,93311,20440,35.16207,-119.194488
9253-QXKBE,Morgan Hill,95037,41707,37.161544,-121.649371
9253-VIFJQ,Chualar,93925,1140,36.596271,-121.442274
9254-RBFON,Klamath River,96050,482,41.816595,-122.948287
9256-JTBNZ,Potter Valley,95469,1884,39.408634,-123.045516
9257-AZMTZ,Glendale,91205,41390,34.13658,-118.245839
9258-CNWAC,Long Beach,90813,63136,33.781086,-118.199049
9259-PACGQ,Los Angeles,90026,73686,34.078991,-118.263804
9261-WDCAF,Bonita,91902,17389,32.67117,-117.00232
9269-CQOOL,Trinidad,95570,2369,41.162295,-124.027381
9272-LSVYH,Courtland,95615,699,38.311609,-121.554034
9274-CNFMO,Pacoima,91331,97318,34.255442,-118.421314
9274-UARKJ,Modesto,95351,47536,37.621458,-121.012295
9277-JOOMO,Garberville,95542,2423,40.057784,-123.679461
9278-VZKCD,Norco,92860,22443,33.925833,-117.559639
9279-CJEOJ,Anaheim,92801,60553,33.844983,-117.952151
9281-CEDRU,Salton City,92275,799,33.28156,-115.955541
9281-OFDMF,Meadow Valley,95956,301,39.937017,-121.058043
9281-PKKZE,Azusa,91702,57775,34.174493,-117.87068
9282-IZGQK,Irvine,92612,41062,33.643095,-117.810896
9283-LZQOH,Antelope,95843,36432,38.715498,-121.363411
9286-BHDQG,Thousand Oaks,91362,33057,34.191842,-118.822796
9286-DOJGF,Lotus,95651,485,38.815515,-120.916997
9289-LBQVU,Hemet,92545,25694,33.734933,-117.044145
9290-SHCMB,Brownsville,95919,1237,39.440687,-121.263583
9294-TDIPC,San Diego,92110,24169,32.76501,-117.19938
9297-EONCV,Fremont,94536,66543,37.572273,-121.964583
9297-FVVDH,Hemet,92545,25694,33.734933,-117.044145
9298-WGMRW,Echo Lake,95721,69,38.851842,-120.076204
9300-AGZNL,Elk Creek,95939,587,39.53222,-122.594879
9300-RENDD,Cedar Glen,92321,455,34.255203,-117.175654
9305-CDSKC,Los Angeles,90006,62784,34.048013,-118.293953
9306-CPCBC,Moreno Valley,92555,12743,33.907361,-117.109972
9308-ANMVE,Los Olivos,93441,1317,34.70434,-120.02609
9309-BZGNT,Pine Valley,91962,1604,32.800671,-116.483363
9313-CDOGY,Imperial Beach,91932,26662,32.579134,-117.119009
9313-QOLTZ,Chester,96020,2664,40.243494,-121.154733
9314-IJWSQ,Meridian,95957,776,39.068071,-121.832638
9314-QDMDW,Los Alamos,93440,1328,34.758699,-120.275839
9317-WZPGV,Paskenta,96074,263,39.884395,-122.587513
9318-NKNFC,Twain,95984,73,40.022184,-121.062384
9323-HGFWY,Porter Ranch,91326,28067,34.281911,-118.556218
9327-QSDED,Quincy,95971,6189,39.971228,-121.041166
9330-DHBFL,San Jose,95130,13481,37.277592,-121.986477
9330-IJWIO,Kirkwood,95646,129,38.631489,-120.015167
9330-VOFSZ,Princeton,95970,495,39.424957,-122.039307
9332-GYWLO,Fall River Mills,96028,1902,41.017282,-121.468945
9334-GWGOW,Mc Kittrick,93251,302,35.38381,-119.730885
9337-SRRNI,Rio Oso,95674,947,38.954144,-121.482536
9339-FIIJL,Avenal,93204,14697,35.916943,-120.129921
9342-VNIMQ,La Honda,94020,1622,37.285677,-122.224165
9347-AERRL,Desert Hot Springs,92240,22796,33.948558,-116.516976
9348-ROUAI,Honeydew,95545,82,40.342928,-124.063329
9348-YVOMK,Anaheim,92802,45086,33.807864,-117.923782
9350-VLHMB,Volcano,95689,1273,38.481902,-120.603668
9350-ZXYJC,La Crescenta,91214,29110,34.239636,-118.245259
9351-HXDMR,Lytle Creek,92358,1090,34.238162,-117.534306
9351-LZYGF,Bodega,94922,584,38.343282,-122.9755
9355-NPPFS,Fremont,94538,56126,37.505768,-121.962472
9356-AXGMP,Somerset,95684,2958,38.606703,-120.586659
9357-UJRUN,Carlotta,95528,1072,40.497283,-123.93037
9359-JANWS,North Hills,91343,57017,34.238802,-118.482296
9359-UGBTK,Lockeford,95237,3205,38.166791,-121.14207
9360-AHGNL,Concord,94519,18650,37.990118,-122.012188
9360-OMDZZ,Herald,95638,1745,38.313447,-121.123886
9361-YNQWJ,Oakland,94609,21097,37.834341,-122.26437
9362-MWODR,San Mateo,94404,31882,37.556094,-122.272437
9364-YKUVW,Valley Center,92082,14575,33.25283,-116.986079
9365-CSLBQ,Richgrove,93261,2956,35.809921,-119.127437
9365-SRSZE,Los Angeles,90036,32901,34.070291,-118.349191
9367-OIUXP,Laton,93242,2900,36.444232,-119.718285
9367-TCUYN,Los Angeles,90066,55204,34.002028,-118.430656
9367-WXLCH,Glendale,91204,17015,34.136306,-118.26036
9369-XFEHK,Pleasanton,94566,36669,37.633361,-121.862395
9371-BITHB,Gustine,95322,7872,37.147198,-121.120161
9372-TXXPS,Burson,95225,27,38.183918,-120.898817
9373-WSLOY,Carlsbad,92008,35582,33.148116,-117.306043
9374-YOLBJ,Upper Lake,95485,2344,39.220368,-122.907693
9375-MHRRS,San Jose,95125,46185,37.294926,-121.894763
9378-FXTIZ,San Diego,92119,21866,32.802959,-117.027095
9381-NDKME,El Monte,91731,30211,34.079934,-118.046695
9385-EHGDO,Lakeside,92040,42277,32.909873,-116.906774
9385-NXKDA,Hesperia,92345,68515,34.361387,-117.337509
9386-LDCZR,San Ardo,93450,670,35.996008,-120.85305
9388-ZEYVT,Gardena,90247,47758,33.890853,-118.297967
9389-ACWBI,Richvale,95974,74,39.495768,-121.747472
9391-DXGGG,Sacramento,95832,9063,38.445939,-121.496855
9391-EOYLI,Lewiston,96052,1845,40.704293,-122.803899
9391-LMANN,Pico Rivera,90660,63288,33.989524,-118.089299
9391-TTOYH,Oakland,94611,36517,37.828416,-122.216005
9391-YZEJW,Mountain View,94043,27822,37.419725,-122.062947
9392-XBGTD,Aptos,95003,24227,37.013471,-121.877877
9396-ZSFLL,Carpinteria,93013,17409,34.441398,-119.513163
9397-TZSHA,Watsonville,95076,81141,36.931654,-121.752383
9398-MMQTO,Borrego Springs,92004,2863,33.200369,-116.192313
9399-APLBT,Rialto,92377,18518,34.156758,-117.404686
9402-CXWPL,Birds Landing,94512,138,38.140719,-121.838298
9402-ORRAH,La Canada Flintridge,91011,20200,34.234912,-118.153729
9402-ROUMJ,La Habra,90631,67354,33.940619,-117.9513
9405-GPBBG,Carmel By The Sea,93921,2966,36.554618,-121.922239
9408-HRXRK,Annapolis,95412,747,38.731055,-123.316553
9408-SSNVZ,Stevenson Ranch,91381,9937,34.364153,-118.615583
9411-TPQQV,Santa Barbara,93109,10986,34.406256,-119.726936
9412-ARGBX,Downey,90241,40152,33.940884,-118.128628
9412-GHEEC,Murrieta,92563,18311,33.581045,-117.14719
9415-DPEWS,Carmichael,95608,58830,38.626128,-121.328011
9415-TPKRV,Dos Rios,95429,91,39.756049,-123.358701
9415-ZNBSX,Cool,95614,3674,38.880622,-120.973865
9418-RUKPH,Newark,94560,42491,37.504133,-122.032347
9419-IPPBE,Solana Beach,92075,12173,33.001813,-117.263628
9420-LOJKX,Los Angeles,90061,24511,33.92128,-118.274186
9424-CMPOG,Bakersfield,93307,59195,35.280113,-118.962329
9426-SXNHE,Orleans,95556,574,41.269521,-123.546958
9430-FRQOC,San Diego,92117,51213,32.825086,-117.199424
9430-NKQLY,Arcadia,91006,30028,34.137319,-118.029837
9432-RUVSL,Kirkwood,95646,129,38.631489,-120.015167
9432-VOFYX,Delano,93215,37280,35.772244,-119.209689
9435-JMLSX,Monte Rio,95462,1537,38.471049,-123.015549
9436-ZBZCT,Inglewood,90303,27778,33.936291,-118.332639
9441-QHEVC,San Diego,92139,36351,32.677716,-117.047666
9442-JTWDL,Heber,92249,3535,32.730583,-115.501083
9443-JUBUO,Hoopa,95546,3041,41.163637,-123.704841
9444-JTXHZ,Tulare,93274,56101,36.185471,-119.375243
9445-SZLCH,Santa Clara,95050,36349,37.351214,-121.952417
9445-ZUEQE,Buena Park,90621,33528,33.874224,-117.993368
9447-YPTBX,Alhambra,91801,54382,34.090925,-118.128164
9448-REEVD,Concord,94520,36186,38.013825,-122.039144
9450-TRJUU,Bakersfield,93306,53481,35.449881,-118.841442
